AirportFrom,AirportTo,DelayRate_Route,FreqRate_Route
FLL,MCI,0.6129032258064516,31
FLL,MCO,0.5862068965517241,145
FLL,MDT,0.0,14
FLL,MDW,0.6991869918699187,123
FLL,MEM,0.35555555555555557,45
FLL,MKE,0.14814814814814814,27
FLL,MSP,0.3953488372093023,43
FLL,MSY,0.5517241379310345,58
FLL,ORD,0.30434782608695654,92
FLL,PHL,0.3735408560311284,257
FLL,PHX,0.45263157894736844,95
FLL,PIT,0.2765957446808511,47
FLL,PVD,0.6521739130434783,46
FLL,RDU,0.6451612903225806,62
FLL,RIC,0.7096774193548387,31
FLL,SFO,0.84,25
FLL,SJU,0.6455696202531646,79
FLL,STL,0.6774193548387096,31
FLL,SWF,0.7096774193548387,31
FLL,TLH,0.25925925925925924,27
FLL,TPA,0.5671641791044776,201
FLO,ATL,0.6111111111111112,18
FNT,ATL,0.5047169811320755,212
FNT,DTW,0.34444444444444444,90
FNT,MCO,0.16666666666666666,36
FNT,MSP,0.43902439024390244,41
FNT,RSW,0.6538461538461539,26
FNT,TPA,0.34615384615384615,26
FSD,DEN,0.35294117647058826,119
FSD,DFW,0.38636363636363635,44
FSD,DTW,0.3793103448275862,29
FSD,MSP,0.4406779661016949,118
FSD,ORD,0.33816425120772947,207
FSM,DFW,0.25333333333333335,75
FSM,MEM,0.10344827586206896,87
FWA,ATL,0.4166666666666667,60
FWA,CVG,0.3191489361702128,47
FWA,DFW,0.2903225806451613,62
FWA,DTW,0.328125,128
FWA,ORD,0.3223684210526316,152
GCC,DEN,0.4838709677419355,62
GCC,RKS,0.3225806451612903,31
GCC,SLC,0.22580645161290322,31
GEG,BOI,0.5116279069767442,86
GEG,DEN,0.34375,160
GEG,LAS,0.5483870967741935,62
GEG,MSP,0.543859649122807,57
GEG,OAK,0.41935483870967744,62
GEG,ORD,0.3333333333333333,3
GEG,PDX,0.5857142857142857,70
GEG,PHX,0.32857142857142857,70
GEG,SEA,0.41338582677165353,254
GEG,SFO,0.4032258064516129,62
GEG,SLC,0.5402298850574713,174
GFK,MSP,0.4029126213592233,206
GGG,DFW,0.25806451612903225,31
GJT,DEN,0.29357798165137616,218
GJT,DFW,0.3548387096774194,62
GJT,PHX,0.13953488372093023,86
GJT,SLC,0.1941747572815534,103
GNV,ATL,0.37628865979381443,194
GPT,ATL,0.37349397590361444,166
GPT,DFW,0.2608695652173913,92
GPT,IAH,0.23076923076923078,143
GPT,MEM,0.25287356321839083,87
GPT,TPA,0.21428571428571427,14
GRB,CLE,0.3333333333333333,51
GRB,DTW,0.3392857142857143,112
GRB,MQT,0.5555555555555556,27
GRB,MSP,0.38317757009345793,107
GRB,ORD,0.3155737704918033,244
GRK,ATL,0.4262295081967213,61
GRK,DFW,0.29545454545454547,176
GRK,IAH,0.1,30
GRR,ATL,0.5306122448979592,49
GRR,BWI,0.2786885245901639,61
GRR,CLE,0.379746835443038,79
GRR,CVG,0.2631578947368421,57
GRR,DCA,0.38461538461538464,26
GRR,DEN,0.2,5
GRR,DFW,0.4032258064516129,62
GRR,DTW,0.3532608695652174,184
GRR,EWR,0.6346153846153846,52
GRR,IAH,0.3,60
GRR,LGA,0.3333333333333333,9
GRR,MCO,0.22580645161290322,31
GRR,MEM,0.43103448275862066,58
GRR,MSP,0.3958333333333333,96
GRR,ORD,0.3795620437956204,137
GRR,RSW,0.3076923076923077,26
GRR,TPA,0.043478260869565216,23
GSO,ATL,0.3076923076923077,299
GSO,CLT,0.27419354838709675,62
GSO,CVG,0.41935483870967744,31
GSO,DFW,0.36,75
GSO,DTW,0.25287356321839083,87
GSO,EWR,0.42718446601941745,103
GSO,IAD,0.4444444444444444,54
GSO,IAH,0.4411764705882353,68
GSO,MIA,0.25806451612903225,62
GSO,ORD,0.5666666666666667,30
GSP,ATL,0.3894736842105263,285
GSP,CLE,0.5172413793103449,29
GSP,CVG,0.3548387096774194,31
GSP,DFW,0.2689075630252101,119
GSP,DTW,0.4444444444444444,90
GSP,EWR,0.43283582089552236,67
GSP,IAD,0.425531914893617,47
GSP,IAH,0.3375,80
GSP,ORD,0.35714285714285715,42
GTF,DEN,0.2903225806451613,62
GTF,SLC,0.29411764705882354,85
GTR,ATL,0.23333333333333334,30
GTR,MEM,0.06451612903225806,31
GUC,DEN,0.2978723404255319,47
GUC,DFW,0.3125,32
GUC,IAH,0.5,16
GUM,HNL,0.6,10
HDN,ATL,0.5,14
HDN,DEN,0.2717391304347826,92
HDN,DFW,0.3333333333333333,18
HDN,EWR,0.5,2
HDN,IAH,0.5,16
HDN,ORD,0.1875,16
HLN,DEN,0.4,60
HLN,SLC,0.32941176470588235,85
HNL,ANC,0.2903225806451613,31
HNL,ATL,0.41935483870967744,31
HNL,DEN,0.14285714285714285,35
HNL,DFW,0.45161290322580644,62
HNL,DTW,0.0,6
HNL,EWR,0.5161290322580645,31
HNL,GUM,0.5,10
HNL,IAH,0.5319148936170213,47
HNL,ITO,0.2862129144851658,573
HNL,KOA,0.2893553223388306,667
HNL,LAS,0.4342105263157895,76
HNL,LAX,0.3006535947712418,459
HNL,LIH,0.29411764705882354,714
HNL,MSP,0.6666666666666666,18
HNL,OAK,0.45161290322580644,31
HNL,OGG,0.28180862250262884,951
HNL,ORD,0.3090909090909091,55
HNL,PDX,0.6129032258064516,62
HNL,PHX,0.3111111111111111,90
HNL,SAN,0.5161290322580645,31
HNL,SEA,0.5514705882352942,136
HNL,SFO,0.3130841121495327,214
HNL,SJC,0.5483870967741935,31
HNL,SLC,0.1935483870967742,31
HNL,SMF,0.45161290322580644,31
HNL,SNA,0.3870967741935484,31
HOU,ABQ,0.6666666666666666,87
HOU,ATL,0.29608938547486036,358
HOU,AUS,0.795774647887324,142
HOU,BHM,0.7258064516129032,62
HOU,BNA,0.7711864406779662,118
HOU,BWI,0.7840909090909091,88
HOU,CRP,0.7318840579710145,138
HOU,DAL,0.6461318051575932,698
HOU,DEN,0.553921568627451,204
HOU,DFW,0.2087378640776699,206
HOU,ECP,0.8225806451612904,62
HOU,ELP,0.7441860465116279,86
HOU,FLL,0.8688524590163934,61
HOU,HRL,0.8287292817679558,181
HOU,JAN,0.7204301075268817,93
HOU,JAX,0.9354838709677419,31
HOU,JFK,0.4,60
HOU,LAS,0.7542372881355932,118
HOU,LAX,0.8220338983050848,118
HOU,LIT,0.6129032258064516,31
HOU,MAF,0.6428571428571429,56
HOU,MCO,0.8699186991869918,123
HOU,MDW,0.8011695906432749,171
HOU,MSY,0.6666666666666666,282
HOU,OAK,0.8524590163934426,61
HOU,OKC,0.7659574468085106,94
HOU,PHL,0.7692307692307693,39
HOU,PHX,0.7627118644067796,118
HOU,SAN,0.75,56
HOU,SAT,0.7724137931034483,145
HOU,STL,0.7477477477477478,111
HOU,TPA,0.8292682926829268,123
HOU,TUL,0.6565656565656566,99
HPN,ATL,0.46502057613168724,243
HPN,DTW,0.0,1
HPN,FLL,0.43434343434343436,99
HPN,MCO,0.42,150
HPN,ORD,0.4266666666666667,75
HPN,PBI,0.41566265060240964,166
HPN,RSW,0.35294117647058826,51
HPN,TPA,0.16129032258064516,31
HRL,AUS,0.45161290322580644,31
HRL,HOU,0.4696132596685083,181
HRL,IAH,0.13793103448275862,145
HRL,SAT,0.4,55
HSV,ATL,0.30714285714285716,280
HSV,BWI,0.27419354838709675,62
HSV,DEN,0.3220338983050847,59
HSV,DFW,0.1724137931034483,87
HSV,DTW,0.23076923076923078,39
HSV,IAD,0.22448979591836735,49
HSV,IAH,0.2,80
HSV,MCO,0.41935483870967744,31
HSV,MEM,0.26436781609195403,87
HSV,ORD,0.3333333333333333,75
HTS,CVG,0.12280701754385964,57
IAD,ABQ,0.3548387096774194,31
IAD,ALB,0.2361111111111111,72
IAD,ATL,0.4365256124721604,449
IAD,AUS,0.26666666666666666,45
IAD,BDL,0.23577235772357724,123
IAD,BNA,0.375,48
IAD,BOS,0.30057803468208094,346
IAD,BTV,0.3548387096774194,62
IAD,BUF,0.4578313253012048,83
IAD,CAE,0.4180327868852459,122
IAD,CHS,0.36666666666666664,60
IAD,CLE,0.43636363636363634,55
IAD,CLT,0.3418803418803419,234
IAD,CMH,0.38202247191011235,89
IAD,COS,0.4,30
IAD,CVG,0.29508196721311475,122
IAD,DAY,0.4175824175824176,91
IAD,DEN,0.4883720930232558,301
IAD,DFW,0.35064935064935066,231
IAD,DTW,0.4375,224
IAD,EWR,0.2857142857142857,7
IAD,FLL,0.6404494382022472,89
IAD,GSO,0.25,36
IAD,GSP,0.3541666666666667,48
IAD,HSV,0.2653061224489796,49
IAD,IAH,0.4027777777777778,144
IAD,IND,0.3617021276595745,47
IAD,JAX,0.2857142857142857,77
IAD,JFK,0.4602272727272727,176
IAD,LAS,0.30303030303030304,66
IAD,LAX,0.3867069486404834,331
IAD,LGA,0.35833333333333334,120
IAD,LGB,0.6,45
IAD,MCI,0.3125,32
IAD,MCO,0.3253012048192771,249
IAD,MDW,0.6101694915254238,177
IAD,MHT,0.421875,64
IAD,MIA,0.5161290322580645,62
IAD,MSP,0.8333333333333334,12
IAD,MSY,0.23255813953488372,43
IAD,OAK,0.64,25
IAD,OKC,0.8,5
IAD,ORD,0.3080357142857143,224
IAD,ORF,0.2976190476190476,84
IAD,PDX,0.5161290322580645,31
IAD,PHX,0.5483870967741935,31
IAD,PIT,0.16071428571428573,56
IAD,PNS,0.5405405405405406,37
IAD,PVD,0.2702702702702703,74
IAD,PWM,0.45054945054945056,91
IAD,RDU,0.3113207547169811,106
IAD,ROA,0.38333333333333336,60
IAD,ROC,0.37755102040816324,98
IAD,SAN,0.3010752688172043,93
IAD,SAT,0.0851063829787234,47
IAD,SAV,0.3968253968253968,63
IAD,SEA,0.4731182795698925,93
IAD,SFO,0.468503937007874,254
IAD,SJU,0.32051282051282054,78
IAD,SLC,0.6451612903225806,31
IAD,SMF,0.3548387096774194,31
IAD,STT,0.38461538461538464,13
IAD,SYR,0.29333333333333333,75
IAD,TPA,0.34408602150537637,93
IAD,TYS,0.2558139534883721,43
IAH,ABQ,0.3854748603351955,179
IAH,AEX,0.2833333333333333,60
IAH,AMA,0.36036036036036034,111
IAH,ASE,0.25,4
IAH,ATL,0.39574468085106385,470
IAH,AUS,0.5160256410256411,312
IAH,AVL,0.3103448275862069,29
IAH,BHM,0.38461538461538464,195
IAH,BNA,0.41089108910891087,202
IAH,BOS,0.5897435897435898,156
IAH,BRO,0.41379310344827586,145
IAH,BTR,0.3411214953271028,214
IAH,BWI,0.46808510638297873,141
IAH,CAE,0.44776119402985076,67
IAH,CHS,0.5540540540540541,74
IAH,CLE,0.5494505494505495,182
IAH,CLT,0.3775,400
IAH,CMH,0.4,80
IAH,COS,0.363013698630137,146
IAH,CRP,0.34185303514376997,313
IAH,CRW,0.41935483870967744,31
IAH,CVG,0.2975609756097561,205
IAH,DAL,0.4072164948453608,194
IAH,DAY,0.48333333333333334,60
IAH,DCA,0.5087719298245614,228
IAH,DEN,0.6791277258566978,321
IAH,DFW,0.38402061855670105,388
IAH,DSM,0.4827586206896552,58
IAH,DTW,0.5100671140939598,149
IAH,EGE,1.0,16
IAH,ELP,0.4742857142857143,175
IAH,EWR,0.7,340
IAH,FLL,0.74,150
IAH,GPT,0.29577464788732394,142
IAH,GRK,0.4,30
IAH,GRR,0.5333333333333333,60
IAH,GSO,0.38235294117647056,68
IAH,GSP,0.379746835443038,79
IAH,GUC,0.8125,16
IAH,HDN,0.875,16
IAH,HNL,0.8723404255319149,47
IAH,HRL,0.33793103448275863,145
IAH,HSV,0.35443037974683544,79
IAH,IAD,0.3194444444444444,144
IAH,ICT,0.3283582089552239,134
IAH,IND,0.4779874213836478,159
IAH,JAN,0.4,140
IAH,JAX,0.43209876543209874,162
IAH,JFK,0.12903225806451613,31
IAH,LAS,0.6682464454976303,211
IAH,LAX,0.8571428571428571,329
IAH,LBB,0.34513274336283184,113
IAH,LCH,0.2962962962962963,27
IAH,LEX,0.5862068965517241,58
IAH,LFT,0.29441624365482233,197
IAH,LGA,0.6111111111111112,234
IAH,LIT,0.29651162790697677,172
IAH,LRD,0.330188679245283,106
IAH,MAF,0.4107142857142857,168
IAH,MCI,0.4090909090909091,286
IAH,MCO,0.8241206030150754,199
IAH,MEM,0.20675105485232068,237
IAH,MFE,0.4431818181818182,176
IAH,MIA,0.4911504424778761,226
IAH,MKE,0.3262411347517731,141
IAH,MOB,0.2773722627737226,137
IAH,MSP,0.4021164021164021,189
IAH,MSY,0.42857142857142855,322
IAH,MTJ,0.5625,16
IAH,OKC,0.3466666666666667,225
IAH,OMA,0.39572192513368987,187
IAH,ONT,0.7142857142857143,91
IAH,ORD,0.5396825396825397,504
IAH,ORF,0.5081967213114754,61
IAH,PBI,0.5128205128205128,117
IAH,PDX,0.7706422018348624,109
IAH,PHL,0.6944444444444444,144
IAH,PHX,0.4583333333333333,336
IAH,PIT,0.3873239436619718,142
IAH,PNS,0.36153846153846153,130
IAH,RDU,0.49696969696969695,165
IAH,RIC,0.5833333333333334,84
IAH,RSW,0.5106382978723404,94
IAH,SAN,0.7804878048780488,205
IAH,SAT,0.5401929260450161,311
IAH,SAV,0.4155844155844156,77
IAH,SDF,0.5,100
IAH,SEA,0.8,230
IAH,SFO,0.8384279475982532,229
IAH,SHV,0.4098360655737705,61
IAH,SJC,0.7142857142857143,77
IAH,SJU,0.8857142857142857,35
IAH,SLC,0.5931372549019608,204
IAH,SMF,0.6703296703296703,91
IAH,SNA,0.6142857142857143,140
IAH,STL,0.35443037974683544,79
IAH,TPA,0.5783132530120482,166
IAH,TUL,0.3076923076923077,208
IAH,TUS,0.5037037037037037,135
IAH,TYS,0.41284403669724773,109
IAH,VPS,0.4065934065934066,91
IAH,XNA,0.3333333333333333,93
ICT,ATL,0.2916666666666667,240
ICT,DEN,0.2413793103448276,145
ICT,DFW,0.23931623931623933,117
ICT,DTW,0.0,1
ICT,IAH,0.2932330827067669,133
ICT,MEM,0.38333333333333336,60
ICT,MSP,0.2807017543859649,57
ICT,ORD,0.3333333333333333,225
IDA,DEN,0.3181818181818182,88
IDA,PIH,1.0,1
IDA,SLC,0.2814814814814815,135
ILM,ATL,0.3090909090909091,165
ILM,CLT,0.19736842105263158,152
IND,ATL,0.36470588235294116,340
IND,BWI,0.4861111111111111,144
IND,CLE,0.2857142857142857,35
IND,CLT,0.2222222222222222,54
IND,DCA,0.0963855421686747,83
IND,DEN,0.5291005291005291,189
IND,DFW,0.3006535947712418,153
IND,DTW,0.3230769230769231,195
IND,EWR,0.5301204819277109,166
IND,FLL,0.28125,32
IND,IAD,0.5,56
IND,IAH,0.38064516129032255,155
IND,JFK,0.5,62
IND,LAS,0.6091954022988506,87
IND,LAX,0.7,20
IND,LGA,0.20689655172413793,87
IND,MCI,0.7,60
IND,MCO,0.2361111111111111,144
IND,MDW,0.6736842105263158,95
IND,MEM,0.2111111111111111,90
IND,MIA,0.7258064516129032,62
IND,MKE,0.35714285714285715,84
IND,MSP,0.4315068493150685,146
IND,ORD,0.49748743718592964,199
IND,PHL,0.16,25
IND,PHX,0.5053763440860215,93
IND,RDU,0.5490196078431373,51
IND,RSW,0.2345679012345679,81
IND,SLC,0.5357142857142857,28
IND,SRQ,0.38461538461538464,26
IND,TPA,0.3118279569892473,93
IPL,LAX,0.3870967741935484,31
IPL,YUM,0.03225806451612903,31
ISP,BWI,0.6040268456375839,149
ISP,FLL,0.5106382978723404,94
ISP,MCO,0.5620437956204379,137
ISP,MDW,0.5108695652173914,92
ISP,PBI,0.5280898876404494,89
ISP,TPA,0.5571428571428572,70
ITH,DTW,0.48,75
ITO,HNL,0.27399650959860383,573
ITO,OGG,0.16129032258064516,31
IYK,LAX,0.22093023255813954,86
JAC,ATL,0.7692307692307693,13
JAC,DEN,0.3118279569892473,93
JAC,DFW,0.4,10
JAC,LAX,0.375,16
JAC,ORD,0.5,32
JAC,SLC,0.37209302325581395,86
JAN,ATL,0.32793522267206476,247
JAN,BWI,0.5384615384615384,39
JAN,DCA,0.07692307692307693,26
JAN,DFW,0.32217573221757323,239
JAN,DTW,0.5,26
JAN,HOU,0.44565217391304346,92
JAN,IAH,0.3404255319148936,141
JAN,MCO,0.5161290322580645,31
JAN,MDW,0.6071428571428571,56
JAN,MEM,0.29545454545454547,88
JAX,ATL,0.31185031185031187,481
JAX,BHM,0.5161290322580645,31
JAX,BNA,0.6627906976744186,86
JAX,BOS,0.6129032258064516,31
JAX,BWI,0.4367816091954023,174
JAX,CLE,0.35294117647058826,17
JAX,CLT,0.19289340101522842,197
JAX,CVG,0.16071428571428573,56
JAX,DCA,0.1834319526627219,169
JAX,DFW,0.2288135593220339,118
JAX,DTW,0.37662337662337664,77
JAX,EWR,0.2975206611570248,121
JAX,FLL,0.43478260869565216,138
JAX,HOU,0.8709677419354839,31
JAX,IAD,0.32967032967032966,91
JAX,IAH,0.2345679012345679,162
JAX,JFK,0.3409090909090909,88
JAX,LAS,0.6451612903225806,31
JAX,LGA,0.2,70
JAX,MEM,0.25555555555555554,90
JAX,MIA,0.45161290322580644,62
JAX,ORD,0.22485207100591717,169
JAX,ORF,0.375,56
JAX,PHL,0.3963963963963964,111
JAX,TPA,0.5555555555555556,81
JFK,ALB,0.3548387096774194,31
JFK,ATL,0.4019607843137255,204
JFK,AUS,0.5042016806722689,119
JFK,BDL,0.21428571428571427,14
JFK,BOS,0.363302752293578,545
JFK,BQN,0.44871794871794873,78
JFK,BTV,0.45251396648044695,179
JFK,BUF,0.38414634146341464,328
JFK,BUR,0.44594594594594594,74
JFK,BWI,0.30303030303030304,33
JFK,CLE,0.44086021505376344,93
JFK,CLT,0.45,200
JFK,CMH,0.3492063492063492,63
JFK,CVG,0.24358974358974358,78
JFK,DCA,0.2765957446808511,282
JFK,DEN,0.5084745762711864,59
JFK,DFW,0.5,62
JFK,DTW,0.5949367088607594,79
JFK,EGE,0.5,16
JFK,FLL,0.5167037861915368,449
JFK,HOU,0.43333333333333335,60
JFK,IAD,0.35436893203883496,206
JFK,IAH,0.3870967741935484,31
JFK,IND,0.3870967741935484,62
JFK,JAX,0.43820224719101125,89
JFK,LAS,0.40863787375415284,301
JFK,LAX,0.3694581280788177,812
JFK,LGB,0.5614035087719298,57
JFK,LWB,0.41935483870967744,31
JFK,MCO,0.45857418111753373,519
JFK,MIA,0.43131868131868134,364
JFK,MSP,0.4125,80
JFK,MSY,0.32608695652173914,92
JFK,OAK,0.5254237288135594,59
JFK,ORD,0.45132743362831856,226
JFK,ORF,0.32608695652173914,92
JFK,PBI,0.539906103286385,213
JFK,PDX,0.46296296296296297,54
JFK,PHL,0.5714285714285714,14
JFK,PHX,0.38636363636363635,176
JFK,PIT,0.3869047619047619,168
JFK,PSE,0.3225806451612903,31
JFK,PWM,0.4418604651162791,86
JFK,RDU,0.375,272
JFK,RIC,0.4222222222222222,90
JFK,ROC,0.4148936170212766,188
JFK,RSW,0.4303030303030303,165
JFK,SAN,0.3560606060606061,132
JFK,SAT,0.8148148148148148,27
JFK,SEA,0.37398373983739835,123
JFK,SFO,0.40252707581227437,554
JFK,SJC,0.3870967741935484,31
JFK,SJU,0.46987951807228917,332
JFK,SLC,0.4838709677419355,155
JFK,SMF,0.56,25
JFK,SNA,0.18181818181818182,22
JFK,SRQ,0.3064516129032258,62
JFK,STL,0.41935483870967744,62
JFK,STT,0.34285714285714286,35
JFK,SYR,0.3783783783783784,185
JFK,TPA,0.4008810572687225,227
JNU,ANC,0.3258426966292135,89
JNU,KTN,0.3,30
JNU,PSG,0.3793103448275862,29
JNU,SEA,0.43333333333333335,60
JNU,SIT,0.41379310344827586,58
JNU,YAK,0.27586206896551724,29
KOA,DEN,0.25,4
KOA,HNL,0.22488755622188905,667
KOA,LAX,0.22935779816513763,109
KOA,OAK,0.15384615384615385,13
KOA,OGG,0.20967741935483872,62
KOA,ORD,0.0,2
KOA,PDX,0.1111111111111111,18
KOA,PHX,0.05,20
KOA,SEA,0.45454545454545453,44
KOA,SFO,0.27419354838709675,62
KTN,JNU,0.27586206896551724,29
KTN,SEA,0.30337078651685395,89
KTN,SIT,0.3333333333333333,30
KTN,WRG,0.3,30
LAN,DTW,0.23809523809523808,126
LAN,MSP,0.20689655172413793,29
LAN,ORD,0.32710280373831774,107
LAS,ABQ,0.7612903225806451,155
LAS,ALB,0.8064516129032258,31
LAS,AMA,0.8387096774193549,31
LAS,ATL,0.35843373493975905,332
LAS,AUS,0.8369565217391305,92
LAS,BDL,0.7096774193548387,31
LAS,BHM,0.9354838709677419,31
LAS,BLI,0.19230769230769232,26
LAS,BNA,0.8809523809523809,84
LAS,BOI,0.7868852459016393,61
LAS,BOS,0.3269230769230769,52
LAS,BUF,1.0,31
LAS,BUR,0.6712707182320442,362
LAS,BWI,0.8111111111111111,90
LAS,CLE,0.5929203539823009,113
LAS,CLT,0.2671232876712329,146
LAS,CMH,0.7704918032786885,61
LAS,CVG,0.38,50
LAS,DCA,0.3870967741935484,31
LAS,DEN,0.4173354735152488,623
LAS,DFW,0.27380952380952384,420
LAS,DTW,0.39655172413793105,174
LAS,ELP,0.8241758241758241,91
LAS,EWR,0.525,120
LAS,FAT,0.3310810810810811,148
LAS,FLL,0.9354838709677419,31
LAS,GEG,0.8548387096774194,62
LAS,HNL,0.5131578947368421,76
LAS,HOU,0.7563025210084033,119
LAS,IAD,0.10606060606060606,66
LAS,IAH,0.419811320754717,212
LAS,IND,0.8160919540229885,87
LAS,JAX,0.9354838709677419,31
LAS,JFK,0.3023255813953488,301
LAS,LAX,0.4816810344827586,928
LAS,LBB,0.9354838709677419,31
LAS,LGB,0.3137254901960784,102
LAS,LIT,0.8387096774193549,31
LAS,MAF,0.7096774193548387,31
LAS,MCI,0.8290598290598291,117
LAS,MCO,0.8666666666666667,60
LAS,MDW,0.7169811320754716,265
LAS,MEM,0.2876712328767123,73
LAS,MHT,0.7741935483870968,31
LAS,MIA,0.27956989247311825,93
LAS,MKE,0.46195652173913043,184
LAS,MSP,0.4712041884816754,191
LAS,MSY,0.8666666666666667,60
LAS,OAK,0.7842323651452282,241
LAS,OGG,0.5555555555555556,9
LAS,OKC,0.6935483870967742,62
LAS,OMA,0.8064516129032258,62
LAS,ONT,0.7342995169082126,207
LAS,ORD,0.25,304
LAS,ORF,1.0,1
LAS,PDX,0.5384615384615384,208
LAS,PHL,0.398876404494382,178
LAS,PHX,0.47446236559139787,744
LAS,PIT,0.9508196721311475,61
LAS,PSP,0.43478260869565216,92
LAS,PVD,0.8064516129032258,31
LAS,RDU,0.9032258064516129,31
LAS,RNO,0.706081081081081,296
LAS,SAN,0.7827380952380952,336
LAS,SAT,0.7796610169491526,118
LAS,SDF,0.9032258064516129,31
LAS,SEA,0.425,360
LAS,SFO,0.5357833655705996,517
LAS,SJC,0.7344398340248963,241
LAS,SLC,0.6206030150753769,398
LAS,SMF,0.7627118644067796,236
LAS,SNA,0.6681034482758621,232
LAS,STL,0.7631578947368421,114
LAS,TPA,0.9354838709677419,62
LAS,TUL,0.9354838709677419,31
LAS,TUS,0.7006802721088435,147
LAX,ABQ,0.655,200
LAX,ANC,0.6666666666666666,3
LAX,ASE,0.6271186440677966,59
LAX,ATL,0.5907990314769975,413
LAX,AUS,0.4375,144
LAX,BFL,0.3793103448275862,58
LAX,BNA,0.6483516483516484,91
LAX,BOI,0.5925925925925926,54
LAX,BOS,0.4077669902912621,206
LAX,BWI,0.6031746031746031,63
LAX,CLD,0.4601226993865031,163
LAX,CLE,0.8555555555555555,90
LAX,CLT,0.5398230088495575,113
LAX,CMH,0.25,8
LAX,COS,0.47560975609756095,82
LAX,CVG,0.35135135135135137,74
LAX,DCA,0.5161290322580645,31
LAX,DEN,0.4791666666666667,768
LAX,DFW,0.3474264705882353,544
LAX,DTW,0.5606936416184971,173
LAX,EGE,0.375,16
LAX,ELP,0.6394557823129252,147
LAX,EWR,0.6916666666666667,240
LAX,FAT,0.40773809523809523,336
LAX,FLL,0.3548387096774194,31
LAX,HNL,0.5260869565217391,460
LAX,HOU,0.8898305084745762,118
LAX,IAD,0.3742138364779874,318
LAX,IAH,0.823170731707317,328
LAX,IND,0.25,20
LAX,IPL,0.6129032258064516,31
LAX,IYK,0.37209302325581395,86
LAX,JAC,0.6875,16
LAX,JFK,0.3891625615763547,812
LAX,KOA,0.3944954128440367,109
LAX,LAS,0.5193965517241379,928
LAX,LIH,0.3963963963963964,111
LAX,MCI,0.6428571428571429,70
LAX,MCO,0.48148148148148145,135
LAX,MDW,0.712707182320442,181
LAX,MEM,0.4578313253012048,83
LAX,MIA,0.39631336405529954,217
LAX,MKE,0.4098360655737705,61
LAX,MRY,0.2681564245810056,179
LAX,MSP,0.6210526315789474,190
LAX,MSY,0.5035971223021583,139
LAX,MTJ,1.0,4
LAX,OAK,0.6477832512315271,406
LAX,OGG,0.38990825688073394,218
LAX,OKC,0.3870967741935484,31
LAX,ORD,0.40709459459459457,592
LAX,PDX,0.32075471698113206,265
LAX,PHL,0.46236559139784944,186
LAX,PHX,0.5513866231647635,613
LAX,PIT,0.3548387096774194,31
LAX,PSP,0.5207100591715976,169
LAX,RNO,0.39215686274509803,255
LAX,SAF,0.3225806451612903,31
LAX,SAN,0.4106951871657754,935
LAX,SAT,0.6713286713286714,143
LAX,SBA,0.38181818181818183,385
LAX,SBP,0.3575418994413408,179
LAX,SEA,0.4029126213592233,412
LAX,SFO,0.5542168674698795,1079
LAX,SJC,0.49642857142857144,560
LAX,SJU,0.4444444444444444,9
LAX,SLC,0.5958005249343832,381
LAX,SMF,0.6193181818181818,352
LAX,SMX,0.36666666666666664,120
LAX,STL,0.5096774193548387,155
LAX,TPA,0.6153846153846154,26
LAX,TUL,0.37037037037037035,27
LAX,TUS,0.6181818181818182,275
LAX,YUM,0.48739495798319327,119
LBB,ABQ,0.3870967741935484,31
LBB,AUS,0.42857142857142855,56
LBB,DAL,0.5923566878980892,157
LBB,DFW,0.25675675675675674,148
LBB,IAH,0.22321428571428573,112
LBB,LAS,0.8064516129032258,31
LBB,MEM,0.3563218390804598,87
LCH,DFW,0.1935483870967742,62
LCH,IAH,0.10714285714285714,28
LEX,ATL,0.46835443037974683,237
LEX,DCA,0.2,25
LEX,DFW,0.41304347826086957,92
LEX,DTW,0.30275229357798167,109
LEX,FLL,0.8461538461538461,13
LEX,IAH,0.4482758620689655,58
LEX,MCO,0.6666666666666666,18
LEX,MEM,0.39344262295081966,61
LEX,MSP,0.4406779661016949,59
LEX,ORD,0.43846153846153846,130
LFT,ATL,0.25287356321839083,87
LFT,DFW,0.22826086956521738,92
LFT,IAH,0.13636363636363635,198
LFT,MEM,0.3333333333333333,57
LGA,ATL,0.37554585152838427,916
LGA,BGR,0.5,2
LGA,BHM,0.28,50
LGA,BNA,0.29927007299270075,137
LGA,BOS,0.189937106918239,795
LGA,BWI,0.5698924731182796,93
LGA,CAK,0.5081967213114754,61
LGA,CHS,0.41935483870967744,31
LGA,CLE,0.29878048780487804,164
LGA,CLT,0.28776978417266186,417
LGA,CMH,0.30246913580246915,162
LGA,CRW,0.28,25
LGA,CVG,0.2751677852348993,149
LGA,DCA,0.14860681114551083,323
LGA,DEN,0.5082872928176796,181
LGA,DFW,0.28205128205128205,429
LGA,DTW,0.31958762886597936,388
LGA,EGE,0.0,2
LGA,FLL,0.4792332268370607,313
LGA,GRR,0.5555555555555556,9
LGA,IAD,0.35294117647058826,119
LGA,IAH,0.603448275862069,232
LGA,IND,0.25287356321839083,87
LGA,JAX,0.44285714285714284,70
LGA,MCI,0.24,50
LGA,MCO,0.5021645021645021,231
LGA,MDW,0.7046979865771812,149
LGA,MEM,0.3409090909090909,88
LGA,MIA,0.41642228739002934,341
LGA,MKE,0.4618834080717489,223
LGA,MSN,0.38461538461538464,26
LGA,MSP,0.3848797250859107,291
